OID_,abbrev,name,count_yr,country_code,description,distance,distance_unit,hours
1252,BCLA,Ladner,103,CA,car,190.000000000000000,Kilometers,95.500000000000000
1253,BCLA,Ladner,103,CA,foot,114.000000000000000,Kilometers,231.750000000000000
1254,BCLC,Lake Country,103,CA,car,269.000000000000000,Kilometers,35.000000000000000
1255,BCLC,Lake Country,103,CA,foot,31.000000000000000,Kilometers,35.000000000000000
1256,BCDU,Duncan,104,CA,foot,52.000000000000000,Kilometers,52.500000000000000
1257,BCDU,Duncan,104,CA,car,146.000000000000000,Kilometers,21.000000000000000
1258,BCFA,Fauquier,104,CA,motorized boat,0.000000000000000,Kilometers,0.500000000000000
1259,BCFA,Fauquier,104,CA,car,26.000000000000000,Kilometers,9.500000000000000
1260,BCFA,Fauquier,104,CA,foot,8.000000000000000,Kilometers,13.000000000000000
1261,BCFS,Fort St. James,104,CA,foot,11.000000000000000,Kilometers,10.000000000000000
1262,BCFS,Fort St. James,104,CA,car,112.000000000000000,Kilometers,11.500000000000000
1263,BCGO,Golden,104,CA,car,14.000000000000000,Kilometers,4.000000000000000
1264,BCGO,Golden,104,CA,foot,7.000000000000000,Kilometers,10.000000000000000
1265,BCHE,Hecate Strait,104,CA,motorized boat,110.000000000000000,Miles,7.000000000000000
1266,BCHE,Hecate Strait,104,CA,foot,1.000000000000000,Miles,7.000000000000000
1267,BCHE,Hecate Strait,104,CA,car,0.000000000000000,Miles,0.000000000000000
1268,BCHR,Harrison River,104,CA,car,295.000000000000000,Kilometers,32.250000000000000
1269,BCHR,Harrison River,104,CA,foot,4.000000000000000,Kilometers,4.750000000000000
1270,BCHS,Lower Howe Sound,104,CA,car,64.000000000000000,Kilometers,10.000000000000000
1271,BCHS,Lower Howe Sound,104,CA,motorized boat,36.000000000000000,Kilometers,7.000000000000000
1272,BCHS,Lower Howe Sound,104,CA,foot,142.000000000000000,Kilometers,121.000000000000000
1273,BCKA,Kamloops,104,CA,car,290.000000000000000,Miles,32.000000000000000
1274,BCKA,Kamloops,104,CA,foot,25.000000000000000,Miles,36.000000000000000
1275,BCKB,Kimberley,104,CA,car,270.000000000000000,Kilometers,16.000000000000000
1276,BCKB,Kimberley,104,CA,foot,14.000000000000000,Kilometers,14.000000000000000
1277,BCKE,Kelowna,104,CA,car,429.000000000000000,Kilometers,53.500000000000000
1278,BCKE,Kelowna,104,CA,foot,41.000000000000000,Kilometers,55.000000000000000
1279,BCKF,Kingfisher,104,CA,car,0.000000000000000,Miles,0.000000000000000
1280,BCKF,Kingfisher,104,CA,foot,15.000000000000000,Miles,24.000000000000000
1281,BCKI,Kitimat,104,CA,car,150.000000000000000,Kilometers,14.500000000000000
1282,BCKI,Kitimat,104,CA,foot,8.000000000000000,Kilometers,5.000000000000000
1283,BCKO,Kaslo,104,CA,car,51.000000000000000,Kilometers,6.000000000000000
1284,BCKO,Kaslo,104,CA,foot,6.000000000000000,Kilometers,6.500000000000000
1285,BCLA,Ladner,104,CA,car,188.000000000000000,Kilometers,90.000000000000000
1286,BCLA,Ladner,104,CA,foot,94.000000000000000,Kilometers,140.500000000000000
1287,BCLC,Lake Country,104,CA,car,267.000000000000000,Kilometers,33.000000000000000
1288,BCLC,Lake Country,104,CA,foot,27.000000000000000,Kilometers,29.000000000000000
1289,BCDU,Duncan,105,CA,car,328.000000000000000,Kilometers,46.000000000000000
1290,BCDU,Duncan,105,CA,foot,76.000000000000000,Kilometers,90.250000000000000
1291,BCDU,Duncan,105,CA,motorized boat,6.000000000000000,Kilometers,2.000000000000000
1292,BCFA,Fauquier,105,CA,car,22.000000000000000,Kilometers,12.000000000000000
1293,BCFA,Fauquier,105,CA,horseback,2.000000000000000,Kilometers,2.000000000000000
1294,BCFA,Fauquier,105,CA,foot,2.000000000000000,Kilometers,6.250000000000000
1295,BCFS,Fort St. James,105,CA,car,86.000000000000000,Kilometers,10.000000000000000
1296,BCFS,Fort St. James,105,CA,foot,13.000000000000000,Kilometers,13.250000000000000
1297,BCGO,Golden,105,CA,car,12.000000000000000,Kilometers,3.000000000000000
1298,BCGO,Golden,105,CA,foot,9.000000000000000,Kilometers,7.000000000000000
1299,BCHE,Hecate Strait,105,CA,motorized boat,110.000000000000000,Miles,6.000000000000000
1300,BCHE,Hecate Strait,105,CA,foot,0.000000000000000,Miles,10.000000000000000
1301,BCHE,Hecate Strait,105,CA,car,0.000000000000000,Miles,0.000000000000000
1302,BCHR,Harrison River,105,CA,car,177.000000000000000,Kilometers,24.500000000000000
1303,BCHR,Harrison River,105,CA,foot,5.000000000000000,Kilometers,4.500000000000000
1304,BCHS,Lower Howe Sound,105,CA,car,59.000000000000000,Kilometers,16.000000000000000
1305,BCHS,Lower Howe Sound,105,CA,foot,103.000000000000000,Kilometers,290.500000000000000
1306,BCHS,Lower Howe Sound,105,CA,motorized boat,40.000000000000000,Kilometers,9.000000000000000
1307,BCKA,Kamloops,105,CA,car,254.000000000000000,Kilometers,42.000000000000000
1308,BCKA,Kamloops,105,CA,foot,9.000000000000000,Kilometers,30.000000000000000
1309,BCKB,Kimberley,105,CA,car,193.000000000000000,Kilometers,18.500000000000000
1310,BCKB,Kimberley,105,CA,foot,3.000000000000000,Kilometers,3.000000000000000
1311,BCKE,Kelowna,105,CA,foot,60.000000000000000,Kilometers,74.250000000000000
1312,BCKE,Kelowna,105,CA,car,476.000000000000000,Kilometers,47.500000000000000
1313,BCKF,Kingfisher,105,CA,foot,9.000000000000000,Kilometers,54.000000000000000
1314,BCKF,Kingfisher,105,CA,car,9.000000000000000,Kilometers,3.000000000000000
1315,BCKI,Kitimat,105,CA,car,132.000000000000000,Kilometers,14.500000000000000
1316,BCKI,Kitimat,105,CA,foot,10.000000000000000,Kilometers,8.000000000000000
1317,BCKO,Kaslo,105,CA,foot,9.000000000000000,Kilometers,9.750000000000000
1318,BCKO,Kaslo,105,CA,car,31.000000000000000,Kilometers,5.500000000000000
1319,BCLA,Ladner,105,CA,car,234.000000000000000,Miles,66.500000000000000
1320,BCLA,Ladner,105,CA,foot,146.000000000000000,Miles,109.000000000000000
1321,BCLC,Lake Country,105,CA,car,328.000000000000000,Kilometers,31.000000000000000
1322,BCLC,Lake Country,105,CA,foot,29.000000000000000,Kilometers,23.000000000000000
1323,BCDU,Duncan,106,CA,foot,70.000000000000000,Miles,71.000000000000000
1324,BCDU,Duncan,106,CA,car,280.000000000000000,Miles,36.500000000000000
1325,BCFA,Fauquier,106,CA,skis/xc-skis,1.000000000000000,Kilometers,0.500000000000000
1326,BCFA,Fauquier,106,CA,car,40.000000000000000,Kilometers,14.500000000000000
1327,BCFA,Fauquier,106,CA,foot,6.000000000000000,Kilometers,9.000000000000000
1328,BCFE,Fernie,106,CA,foot,12.000000000000000,Miles,15.000000000000000
1329,BCFE,Fernie,106,CA,car,36.000000000000000,Miles,3.000000000000000
1330,BCFS,Fort St. James,106,CA,foot,15.000000000000000,Kilometers,13.250000000000000
1331,BCFS,Fort St. James,106,CA,car,168.000000000000000,Kilometers,14.500000000000000
1332,BCGO,Golden,106,CA,car,0.000000000000000,Kilometers,0.000000000000000
1333,BCGO,Golden,106,CA,foot,12.000000000000000,Kilometers,5.000000000000000
1334,BCGS,Galiano-North Saltspring,106,CA,motorized boat,3.000000000000000,Kilometers,3.000000000000000
1335,BCGS,Galiano-North Saltspring,106,CA,foot,69.000000000000000,Kilometers,157.000000000000000
1336,BCGS,Galiano-North Saltspring,106,CA,car,30.000000000000000,Kilometers,11.000000000000000
1337,BCGS,Galiano-North Saltspring,106,CA,non-motorized boat,3.000000000000000,Kilometers,5.000000000000000
1338,BCHE,Hecate Strait,106,CA,car,0.000000000000000,Miles,0.000000000000000
1339,BCHE,Hecate Strait,106,CA,motorized boat,110.000000000000000,Miles,6.250000000000000
1340,BCHE,Hecate Strait,106,CA,foot,0.000000000000000,Miles,6.750000000000000
1341,BCHR,Harrison River,106,CA,car,166.000000000000000,Kilometers,21.750000000000000
1342,BCHR,Harrison River,106,CA,foot,8.000000000000000,Kilometers,10.000000000000000
1343,BCHS,Lower Howe Sound,106,CA,motorized boat,27.000000000000000,Kilometers,8.000000000000000
1344,BCHS,Lower Howe Sound,106,CA,car,73.000000000000000,Kilometers,10.000000000000000
1345,BCHS,Lower Howe Sound,106,CA,foot,93.000000000000000,Kilometers,247.000000000000000
1346,BCKA,Kamloops,106,CA,foot,18.000000000000000,Miles,45.000000000000000
1347,BCKA,Kamloops,106,CA,car,290.000000000000000,Miles,37.500000000000000
1348,BCKB,Kimberley,106,CA,foot,8.000000000000000,Miles,6.500000000000000
1349,BCKB,Kimberley,106,CA,car,189.000000000000000,Miles,21.500000000000000
1350,BCKE,Kelowna,106,CA,car,345.000000000000000,Miles,39.500000000000000
1351,BCKE,Kelowna,106,CA,foot,49.000000000000000,Miles,54.750000000000000
1352,BCKF,Kingfisher,106,CA,foot,8.000000000000000,Miles,45.000000000000000
1353,BCKF,Kingfisher,106,CA,car,12.000000000000000,Miles,3.000000000000000
1354,BCKI,Kitimat,106,CA,motorized boat,8.000000000000000,Kilometers,3.000000000000000
1355,BCKI,Kitimat,106,CA,foot,3.000000000000000,Kilometers,3.000000000000000
1356,BCKI,Kitimat,106,CA,car,182.000000000000000,Kilometers,22.000000000000000
1357,BCKO,Kaslo,106,CA,foot,8.000000000000000,Kilometers,9.250000000000000
1358,BCKO,Kaslo,106,CA,car,46.000000000000000,Kilometers,5.000000000000000
1359,BCLA,Ladner,106,CA,foot,75.000000000000000,Kilometers,120.750000000000000
1360,BCLA,Ladner,106,CA,car,178.000000000000000,Kilometers,63.250000000000000
1361,BCLC,Lake Country,106,CA,car,262.000000000000000,Kilometers,35.000000000000000
1362,BCLC,Lake Country,106,CA,foot,26.000000000000000,Kilometers,32.000000000000000
1363,BCDU,Duncan,107,CA,foot,59.000000000000000,Kilometers,60.250000000000000
1364,BCDU,Duncan,107,CA,car,351.000000000000000,Kilometers,51.250000000000000
1365,BCFA,Fauquier,107,CA,motorized boat,1.000000000000000,Kilometers,0.500000000000000
1366,BCFA,Fauquier,107,CA,car,42.000000000000000,Kilometers,3.500000000000000
1367,BCFA,Fauquier,107,CA,horseback,1.000000000000000,Kilometers,0.500000000000000
1368,BCFA,Fauquier,107,CA,foot,13.000000000000000,Kilometers,13.500000000000000
1369,BCFE,Fernie,107,CA,foot,12.000000000000000,Kilometers,14.000000000000000
1370,BCFE,Fernie,107,CA,car,48.000000000000000,Kilometers,9.000000000000000
1371,BCFE,Fernie,107,CA,skis/xc-skis,3.000000000000000,Kilometers,1.000000000000000
1372,BCFS,Fort St. James,107,CA,car,169.000000000000000,Kilometers,13.250000000000000
1373,BCFS,Fort St. James,107,CA,snowshoe,3.000000000000000,Kilometers,3.000000000000000
1374,BCFS,Fort St. James,107,CA,foot,6.000000000000000,Kilometers,6.250000000000000
1375,BCGO,Golden,107,CA,foot,4.000000000000000,Kilometers,14.000000000000000
1376,BCGO,Golden,107,CA,skis/xc-skis,3.000000000000000,Kilometers,3.000000000000000
1377,BCGO,Golden,107,CA,car,9.000000000000000,Kilometers,3.000000000000000
1378,BCGS,Galiano-North Saltspring,107,CA,non-motorized boat,3.000000000000000,Miles,5.000000000000000
1379,BCGS,Galiano-North Saltspring,107,CA,foot,50.000000000000000,Miles,140.000000000000000
1380,BCGS,Galiano-North Saltspring,107,CA,car,50.000000000000000,Miles,15.000000000000000
1381,BCGS,Galiano-North Saltspring,107,CA,motorized boat,3.000000000000000,Miles,1.000000000000000
1382,BCHC,Hat Creek,107,CA,skis/xc-skis,2.000000000000000,Miles,1.500000000000000
1383,BCHC,Hat Creek,107,CA,foot,9.000000000000000,Miles,7.500000000000000
1384,BCHC,Hat Creek,107,CA,car,47.000000000000000,Miles,7.000000000000000
1385,BCHE,Hecate Strait,107,CA,motorized boat,110.000000000000000,Miles,6.750000000000000
1386,BCHE,Hecate Strait,107,CA,car,0.000000000000000,Miles,0.000000000000000
1387,BCHE,Hecate Strait,107,CA,foot,0.000000000000000,Miles,0.000000000000000
1388,BCHR,Harrison River,107,CA,car,204.000000000000000,Kilometers,18.000000000000000
1389,BCHR,Harrison River,107,CA,foot,22.000000000000000,Kilometers,24.000000000000000
1390,BCHS,Lower Howe Sound,107,CA,motorized boat,32.000000000000000,Kilometers,12.000000000000000
1391,BCHS,Lower Howe Sound,107,CA,foot,87.000000000000000,Kilometers,178.750000000000000
1392,BCHS,Lower Howe Sound,107,CA,car,87.000000000000000,Kilometers,8.000000000000000
1393,BCKA,Kamloops,107,CA,foot,16.000000000000000,Miles,37.000000000000000
1394,BCKA,Kamloops,107,CA,car,283.000000000000000,Miles,31.000000000000000
1395,BCKB,Kimberley,107,CA,car,145.000000000000000,Miles,13.000000000000000
1396,BCKB,Kimberley,107,CA,foot,2.000000000000000,Miles,3.000000000000000
1397,BCKE,Kelowna,107,CA,foot,54.000000000000000,Kilometers,47.250000000000000
1398,BCKE,Kelowna,107,CA,car,359.000000000000000,Kilometers,53.000000000000000
1399,BCKF,Kingfisher,107,CA,car,150.000000000000000,Miles,32.000000000000000
1400,BCKF,Kingfisher,107,CA,foot,32.000000000000000,Miles,32.000000000000000
1401,BCKI,Kitimat,107,CA,car,184.000000000000000,Kilometers,19.000000000000000
1402,BCKI,Kitimat,107,CA,motorized boat,10.000000000000000,Kilometers,2.500000000000000
1403,BCKI,Kitimat,107,CA,foot,9.000000000000000,Kilometers,6.000000000000000
1404,BCKO,Kaslo,107,CA,foot,11.000000000000000,Kilometers,9.000000000000000
1405,BCKO,Kaslo,107,CA,car,40.000000000000000,Kilometers,7.000000000000000
1406,BCLA,Ladner,107,CA,foot,127.000000000000000,Miles,161.250000000000000
1407,BCLA,Ladner,107,CA,bicycle,2.000000000000000,Miles,1.000000000000000
1408,BCLA,Ladner,107,CA,car,265.000000000000000,Miles,50.750000000000000
1409,BCLC,Lake Country,107,CA,car,187.000000000000000,Kilometers,28.000000000000000
1410,BCDU,Duncan,108,CA,foot,62.000000000000000,Kilometers,54.000000000000000
1411,BCDU,Duncan,108,CA,car,262.000000000000000,Kilometers,18.500000000000000
1412,BCFA,Fauquier,108,CA,car,43.000000000000000,Kilometers,13.000000000000000
1413,BCFA,Fauquier,108,CA,motorized boat,1.000000000000000,Kilometers,0.500000000000000
1414,BCFA,Fauquier,108,CA,foot,7.000000000000000,Kilometers,8.000000000000000
1415,BCFE,Fernie,108,CA,foot,12.000000000000000,Miles,36.000000000000000
1416,BCFE,Fernie,108,CA,car,19.000000000000000,Miles,78.000000000000000
1417,BCFS,Fort St. James,108,CA,foot,16.000000000000000,Kilometers,13.000000000000000
1418,BCFS,Fort St. James,108,CA,dog sled,4.000000000000000,Kilometers,0.250000000000000
1419,BCFS,Fort St. James,108,CA,car,125.000000000000000,Kilometers,11.250000000000000
1420,BCGO,Golden,108,CA,car,10.000000000000000,Miles,6.000000000000000
1421,BCGO,Golden,108,CA,skis/xc-skis,0.000000000000000,Miles,8.000000000000000
1422,BCGO,Golden,108,CA,foot,25.000000000000000,Miles,20.000000000000000
1423,BCGS,Galiano-North Saltspring,108,CA,car,5.000000000000000,Miles,1.000000000000000
1424,BCGS,Galiano-North Saltspring,108,CA,foot,32.000000000000000,Miles,81.750000000000000
1425,BCGS,Galiano-North Saltspring,108,CA,non-motorized boat,3.000000000000000,Miles,4.000000000000000
1426,BCHC,Hat Creek,108,CA,foot,19.000000000000000,Miles,13.750000000000000
1427,BCHC,Hat Creek,108,CA,car,57.000000000000000,Miles,5.250000000000000
1428,BCHE,Hecate Strait,108,CA,foot,0.000000000000000,Miles,0.000000000000000
1429,BCHE,Hecate Strait,108,CA,motorized boat,110.000000000000000,Miles,6.500000000000000
1430,BCHE,Hecate Strait,108,CA,car,0.000000000000000,Miles,0.000000000000000
1431,BCHR,Harrison River,108,CA,foot,20.000000000000000,Kilometers,24.500000000000000
1432,BCHR,Harrison River,108,CA,car,237.000000000000000,Kilometers,24.000000000000000
1433,BCHS,Lower Howe Sound,108,CA,foot,33.000000000000000,Kilometers,140.500000000000000
1434,BCHS,Lower Howe Sound,108,CA,car,29.000000000000000,Kilometers,8.000000000000000
1435,BCHS,Lower Howe Sound,108,CA,motorized boat,13.000000000000000,Kilometers,9.000000000000000
1436,BCKA,Kamloops,108,CA,foot,15.000000000000000,Miles,42.000000000000000
1437,BCKA,Kamloops,108,CA,car,265.000000000000000,Miles,36.000000000000000
1438,BCKB,Kimberley,108,CA,foot,10.000000000000000,Kilometers,12.500000000000000
1439,BCKB,Kimberley,108,CA,car,193.000000000000000,Kilometers,25.000000000000000
1440,BCKE,Kelowna,108,CA,car,353.000000000000000,Kilometers,53.000000000000000
1441,BCKE,Kelowna,108,CA,foot,62.000000000000000,Kilometers,49.000000000000000
1442,BCKF,Kingfisher,108,CA,motorized boat,8.000000000000000,Kilometers,3.000000000000000
1443,BCKF,Kingfisher,108,CA,foot,11.000000000000000,Kilometers,25.000000000000000
1444,BCKF,Kingfisher,108,CA,car,6.000000000000000,Kilometers,2.000000000000000
1445,BCKI,Kitimat,108,CA,foot,3.000000000000000,Miles,3.500000000000000
1446,BCKI,Kitimat,108,CA,car,185.000000000000000,Miles,20.250000000000000
1447,BCKO,Kaslo,108,CA,car,35.000000000000000,Kilometers,5.000000000000000
1448,BCKO,Kaslo,108,CA,foot,6.000000000000000,Kilometers,9.000000000000000
1449,BCLA,Ladner,108,CA,car,298.000000000000000,Miles,82.500000000000000
1450,BCLA,Ladner,108,CA,foot,103.000000000000000,Miles,95.250000000000000
1451,BCDC,Dawson Creek,109,CA,foot,0.000000000000000,Kilometers,0.250000000000000
1452,BCDC,Dawson Creek,109,CA,car,316.000000000000000,Kilometers,22.500000000000000
1453,BCDU,Duncan,109,CA,foot,73.000000000000000,Kilometers,67.500000000000000
1454,BCDU,Duncan,109,CA,non-motorized boat,3.000000000000000,Kilometers,2.750000000000000
1455,BCDU,Duncan,109,CA,car,214.000000000000000,Kilometers,32.000000000000000
1456,BCFA,Fauquier,109,CA,motorized boat,1.000000000000000,Kilometers,0.500000000000000
1457,BCFA,Fauquier,109,CA,car,27.000000000000000,Kilometers,8.000000000000000
1458,BCFA,Fauquier,109,CA,foot,6.000000000000000,Kilometers,4.000000000000000
1459,BCFE,Fernie,109,CA,foot,6.000000000000000,Kilometers,16.000000000000000
1460,BCFE,Fernie,109,CA,car,77.000000000000000,Kilometers,12.000000000000000
1461,BCFS,Fort St. James,109,CA,dog sled,7.000000000000000,Kilometers,0.750000000000000
1462,BCFS,Fort St. James,109,CA,foot,11.000000000000000,Kilometers,11.250000000000000
1463,BCFS,Fort St. James,109,CA,car,117.000000000000000,Kilometers,6.250000000000000
1464,BCGF,Grand Forks,109,CA,car,33.000000000000000,Kilometers,5.500000000000000
1465,BCGF,Grand Forks,109,CA,foot,14.000000000000000,Kilometers,22.000000000000000
1466,BCGO,Golden,109,CA,foot,12.000000000000000,Kilometers,14.000000000000000
1467,BCGO,Golden,109,CA,car,24.000000000000000,Kilometers,3.000000000000000
1468,BCGS,Galiano-North Saltspring,109,CA,non-motorized boat,3.000000000000000,Miles,4.000000000000000
1469,BCGS,Galiano-North Saltspring,109,CA,foot,30.000000000000000,Miles,80.000000000000000
1470,BCGS,Galiano-North Saltspring,109,CA,car,10.000000000000000,Miles,3.000000000000000
1471,BCHC,Hat Creek,109,CA,foot,19.000000000000000,Miles,16.250000000000000
1472,BCHC,Hat Creek,109,CA,car,59.000000000000000,Miles,9.500000000000000
1473,BCHR,Harrison River,109,CA,foot,20.000000000000000,Kilometers,24.500000000000000
1474,BCHR,Harrison River,109,CA,car,175.000000000000000,Kilometers,24.000000000000000
1475,BCHS,Lower Howe Sound,109,CA,car,103.000000000000000,Kilometers,7.000000000000000
1476,BCHS,Lower Howe Sound,109,CA,foot,51.000000000000000,Kilometers,83.000000000000000
1477,BCKA,Kamloops,109,CA,foot,10.000000000000000,Miles,50.000000000000000
1478,BCKA,Kamloops,109,CA,car,275.000000000000000,Miles,32.000000000000000
1479,BCKB,Kimberley,109,CA,car,587.000000000000000,Miles,19.000000000000000
1480,BCKB,Kimberley,109,CA,foot,8.000000000000000,Miles,7.000000000000000
1481,BCKE,Kelowna,109,CA,car,432.000000000000000,Kilometers,54.500000000000000
1482,BCKE,Kelowna,109,CA,foot,25.000000000000000,Kilometers,27.500000000000000
1483,BCKF,Kingfisher,109,CA,car,12.000000000000000,Kilometers,3.000000000000000
1484,BCKF,Kingfisher,109,CA,foot,9.000000000000000,Kilometers,45.000000000000000
1485,BCKI,Kitimat,109,CA,motorized boat,3.000000000000000,Kilometers,2.500000000000000
1486,BCKI,Kitimat,109,CA,car,137.000000000000000,Kilometers,18.500000000000000
1487,BCKI,Kitimat,109,CA,foot,1.000000000000000,Kilometers,1.000000000000000
1488,BCKO,Kaslo,109,CA,foot,9.000000000000000,Kilometers,9.500000000000000
1489,BCKO,Kaslo,109,CA,car,49.000000000000000,Kilometers,5.000000000000000
1490,BCLA,Ladner,109,CA,foot,82.000000000000000,Miles,88.750000000000000
1491,BCLA,Ladner,109,CA,car,243.000000000000000,Miles,69.750000000000000
1492,BCDC,Dawson Creek,110,CA,car,423.000000000000000,Kilometers,31.500000000000000
1493,BCDC,Dawson Creek,110,CA,foot,3.000000000000000,Kilometers,3.000000000000000
1494,BCDU,Duncan,110,CA,car,271.000000000000000,Kilometers,46.250000000000000
1495,BCDU,Duncan,110,CA,foot,54.000000000000000,Kilometers,85.000000000000000
1496,BCFA,Fauquier,110,CA,car,32.000000000000000,Kilometers,4.000000000000000
1497,BCFA,Fauquier,110,CA,foot,2.000000000000000,Kilometers,5.000000000000000
1498,BCFE,Fernie,110,CA,foot,13.000000000000000,Miles,10.000000000000000
1499,BCFE,Fernie,110,CA,car,121.000000000000000,Miles,17.500000000000000
1500,BCFS,Fort St. James,110,CA,skis/xc-skis,2.000000000000000,Kilometers,1.000000000000000
1501,BCFS,Fort St. James,110,CA,horseback,3.000000000000000,Kilometers,2.000000000000000
1502,BCFS,Fort St. James,110,CA,dog sled,3.000000000000000,Kilometers,0.250000000000000
1503,BCFS,Fort St. James,110,CA,car,167.000000000000000,Kilometers,14.500000000000000
1504,BCFS,Fort St. James,110,CA,foot,6.000000000000000,Kilometers,7.000000000000000
1505,BCFS,Fort St. James,110,CA,snowshoe,1.000000000000000,Kilometers,0.750000000000000
1506,BCGF,Grand Forks,110,CA,car,84.000000000000000,Kilometers,11.000000000000000
1507,BCGF,Grand Forks,110,CA,foot,18.000000000000000,Kilometers,19.750000000000000
1508,BCGO,Golden,110,CA,foot,4.000000000000000,Kilometers,14.000000000000000
1509,BCGO,Golden,110,CA,skis/xc-skis,3.000000000000000,Kilometers,3.000000000000000
1510,BCGO,Golden,110,CA,car,12.000000000000000,Kilometers,3.000000000000000
1511,BCGS,Galiano-North Saltspring,110,CA,car,10.000000000000000,Miles,5.000000000000000
1512,BCGS,Galiano-North Saltspring,110,CA,non-motorized boat,3.000000000000000,Miles,4.000000000000000
1513,BCGS,Galiano-North Saltspring,110,CA,foot,30.000000000000000,Miles,105.000000000000000
1514,BCHC,Hat Creek,110,CA,foot,16.000000000000000,Kilometers,9.250000000000000
1515,BCHC,Hat Creek,110,CA,car,50.000000000000000,Kilometers,8.750000000000000
1516,BCHE,Hecate Strait,110,CA,foot,0.000000000000000,Miles,0.000000000000000
1517,BCHE,Hecate Strait,110,CA,motorized boat,110.000000000000000,Miles,6.250000000000000
1518,BCHE,Hecate Strait,110,CA,car,0.000000000000000,Miles,0.000000000000000
1519,BCHR,Harrison River,110,CA,car,141.000000000000000,Kilometers,29.000000000000000
1520,BCHR,Harrison River,110,CA,foot,10.000000000000000,Kilometers,16.250000000000000
1521,BCHS,Lower Howe Sound,110,CA,foot,80.000000000000000,Miles,50.000000000000000
1522,BCHS,Lower Howe Sound,110,CA,motorized boat,27.000000000000000,Miles,9.000000000000000
1523,BCHS,Lower Howe Sound,110,CA,car,35.000000000000000,Miles,10.000000000000000
1524,BCKA,Kamloops,110,CA,car,139.000000000000000,Miles,47.000000000000000
1525,BCKA,Kamloops,110,CA,foot,15.000000000000000,Miles,25.000000000000000
1526,BCKB,Kimberley,110,CA,foot,3.000000000000000,Kilometers,2.000000000000000
1527,BCKB,Kimberley,110,CA,car,183.000000000000000,Kilometers,28.000000000000000
1528,BCKE,Kelowna,110,CA,car,444.000000000000000,Kilometers,56.250000000000000
1529,BCKE,Kelowna,110,CA,foot,39.000000000000000,Kilometers,49.000000000000000
1530,BCKF,Kingfisher,110,CA,foot,22.000000000000000,Miles,28.000000000000000
1531,BCKF,Kingfisher,110,CA,car,52.000000000000000,Miles,10.000000000000000
1532,BCKI,Kitimat,110,CA,foot,4.000000000000000,Miles,6.000000000000000
1533,BCKI,Kitimat,110,CA,car,188.000000000000000,Miles,23.000000000000000
1534,BCKO,Kaslo,110,CA,foot,8.000000000000000,Kilometers,10.500000000000000
1535,BCKO,Kaslo,110,CA,car,69.000000000000000,Kilometers,5.500000000000000
1536,BCLA,Ladner,110,CA,car,165.000000000000000,Kilometers,54.000000000000000
1537,BCLA,Ladner,110,CA,foot,70.000000000000000,Kilometers,159.250000000000000
1538,BCDC,Dawson Creek,111,CA,car,380.000000000000000,Kilometers,29.750000000000000
1539,BCDC,Dawson Creek,111,CA,foot,11.000000000000000,Kilometers,10.500000000000000
1540,BCDU,Duncan,111,CA,car,246.000000000000000,Kilometers,25.000000000000000
1541,BCDU,Duncan,111,CA,foot,45.000000000000000,Kilometers,72.000000000000000
1542,BCFA,Fauquier,111,CA,car,78.000000000000000,Kilometers,7.500000000000000
1543,BCFA,Fauquier,111,CA,foot,5.000000000000000,Kilometers,6.500000000000000
1544,BCFE,Fernie,111,CA,foot,6.000000000000000,Miles,8.000000000000000
1545,BCFE,Fernie,111,CA,car,94.000000000000000,Miles,17.000000000000000
1546,BCFS,Fort St. James,111,CA,foot,7.000000000000000,Kilometers,11.500000000000000
1547,BCFS,Fort St. James,111,CA,skis/xc-skis,1.000000000000000,Kilometers,1.000000000000000
1548,BCFS,Fort St. James,111,CA,car,232.000000000000000,Kilometers,17.000000000000000
1549,BCGF,Grand Forks,111,CA,car,30.000000000000000,Kilometers,22.500000000000000
1550,BCGF,Grand Forks,111,CA,foot,19.000000000000000,Kilometers,37.750000000000000
1551,BCGO,Golden,111,CA,foot,6.000000000000000,Kilometers,6.000000000000000
1552,BCGO,Golden,111,CA,car,0.000000000000000,Kilometers,0.000000000000000
1553,BCGO,Golden,111,CA,skis/xc-skis,6.000000000000000,Kilometers,4.000000000000000
1554,BCGS,Galiano-North Saltspring,111,CA,car,10.000000000000000,Miles,6.000000000000000
1555,BCGS,Galiano-North Saltspring,111,CA,non-motorized boat,3.000000000000000,Miles,4.000000000000000
1556,BCGS,Galiano-North Saltspring,111,CA,foot,30.000000000000000,Miles,100.000000000000000
1557,BCHC,Hat Creek,111,CA,car,114.000000000000000,Miles,11.000000000000000
1558,BCHC,Hat Creek,111,CA,foot,6.000000000000000,Miles,8.000000000000000
1559,BCHE,Hecate Strait,111,CA,foot,0.000000000000000,Kilometers,0.000000000000000
1560,BCHE,Hecate Strait,111,CA,car,0.000000000000000,Kilometers,0.000000000000000
1561,BCHE,Hecate Strait,111,CA,motorized boat,114.000000000000000,Kilometers,6.250000000000000
1562,BCHR,Harrison River,111,CA,car,121.000000000000000,Kilometers,21.250000000000000
1563,BCHR,Harrison River,111,CA,foot,15.000000000000000,Kilometers,22.250000000000000
1564,BCHS,Lower Howe Sound,111,CA,foot,103.000000000000000,Miles,90.000000000000000
1565,BCHS,Lower Howe Sound,111,CA,car,43.000000000000000,Miles,45.000000000000000
1566,BCJF,Juan de Fuca,111,CA,foot,10.000000000000000,Kilometers,17.000000000000000
